category,title,description,resource,region,statusWord,message
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,us-east-1,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,us-east-2,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,us-west-2,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-central-1,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-west-1,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-west-2,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-west-3,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-north-1,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,eu-south-1,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,ap-northeast-1,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,ap-southeast-1,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,ap-southeast-2,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
CodeArtifact,CodeArtifact Domain Encrypted,Ensures that AWS CodeArtifact domains have encryption enabled with desired encryption level.,N/A,ap-south-1,UNKNOWN,Unable to list CodeArtifact domains: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,us-east-1,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,us-east-2,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,us-west-1,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,us-west-2,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ca-central-1,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,eu-central-1,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,eu-west-1,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,eu-west-2,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ap-northeast-1,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ap-southeast-1,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ap-southeast-2,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
Audit Manager,Audit Manager Data Encrypted,Ensure that all data in Audit Manager is encrypted with desired encryption level.,N/A,ap-south-1,UNKNOWN,Unable to query Audit Manager settings: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,us-east-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,us-east-2,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,us-west-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,us-west-2,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ca-central-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,eu-central-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,eu-west-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,eu-west-2,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,eu-west-3,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-northeast-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-northeast-2,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-southeast-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-southeast-2,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,ap-south-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,sa-east-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
AppFlow,AppFlow Flow Encrypted,Ensure that your Amazon AppFlow flows are encrypted with desired encryption level.,N/A,af-south-1,UNKNOWN,Unable to list AppFlow flows: The security token included in the request is invalid.
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,Ensure that Elastic Transcoder pipelines have encryption enabled with desired encryption level to encrypt your data.,N/A,us-east-1,UNKNOWN,Unable to list Elastic Transcoder pipelines: The security token included in the request is invalid.
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,Ensure that Elastic Transcoder pipelines have encryption enabled with desired encryption level to encrypt your data.,N/A,us-west-2,UNKNOWN,Unable to list Elastic Transcoder pipelines: The security token included in the request is invalid.
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,Ensure that Elastic Transcoder pipelines have encryption enabled with desired encryption level to encrypt your data.,N/A,us-west-1,UNKNOWN,Unable to list Elastic Transcoder pipelines: The security token included in the request is invalid.
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,Ensure that Elastic Transcoder pipelines have encryption enabled with desired encryption level to encrypt your data.,N/A,eu-west-1,UNKNOWN,Unable to list Elastic Transcoder pipelines: The security token included in the request is invalid.
Elastic Transcoder,Elastic Transcoder Pipeline Data Encrypted,Ensure that Elastic Transcoder pipelines have encryption enabled with desired encryption level to encrypt your data.,N/A,ap-southeast-1,UNKNOWN,Unable to list Elastic Transcoder pipelines: The security token included in the request is invalid.
